Complexes(UniProt IDs)	Min-p-value	Avg-p-value	Number-of-resources
O95197;Q9NTJ5;Q53EU6	0.0496805477378	0.04981984038535	2
O95997;Q14674	1.57272344749e-06	0.01643141921206458	10
Q8TBF2;O43776	Null	Null	0
P61026;P20340	0.00307152889294	0.0138104777732425	4
Q9BXW7;O75414	Null	Null	0
Q86WA8;Q9BQG2	Null	Null	0
Q9UK73;Q6UUV7;O15318;Q00994;Q9Y314	0.0405269177726	0.04124796543525	2
Q9Y2K1;Q96JB3	Null	Null	0
Q9NPA0;Q8IYS2	Null	Null	0
Q8NBL1;Q6UW63	0.0142677471156	0.0179337654717	4
Q86UP9;P57054	0.0328975150774	0.0328975150774	1
Q8WUF5;O15264	0.0499607057562	0.0499607057562	2
Q3SYB3;O60548	Null	Null	0
Q86X27;Q6ZWE6	Null	Null	0
P23468;P23470	Null	Null	0
O75379;Q15836;O14662;Q9BV40;P51809;Q12846	2.32153883857e-15	0.00883139677379396	59
Q8TDW7;Q96JQ0;Q6V0I7	2.54770504409e-05	0.014743059072600666	49
O94992;Q6PID8	Null	Null	0
O15033;Q9NVE7	Null	Null	0
P45984;O95801	Null	Null	0
Q13398;Q96ME7	Null	Null	0
Q9Y4C8;P78362	Null	Null	0
O15296;Q96TA1;Q16851	Null	Null	0
Q8WY36;P32519	Null	Null	0
Q8TD47;Q5JNZ5	Null	Null	0
P51172;O95870	0.0249811392398	0.0249811392398	1
Q86YD1;O95801	Null	Null	0
Q86YP4;Q8TDI0	0.0416142624205	0.0416142624205	2
Q96PQ6;Q96ME7	Null	Null	0
Q9UKI8;Q7L190	Null	Null	0
Q8WUM9;Q9HA72	Null	Null	0
Q14593;Q96ME7	Null	Null	0
Q2M1K9;Q96K83;Q9NSC2;Q8N680;Q9H165	0.0170051193887	0.031107443196999998	4
Q8IYN0;Q96ME7	Null	Null	0
Q8IWR0;A0AV96	Null	Null	0
Q8IVP9;P15622	0.0114027178959	0.0114027178959	1
Q9Y467;Q8TCN5	Null	Null	0
Q9BYJ1;Q9NVR5	0.0220841826496	0.0220841826496	1
Q5H9R7;Q8N1G2;Q9NPI1	0.00164275882763	0.0273233240359575	4
O75467;Q96ME7	Null	Null	0
Q562R1;P68133	Null	Null	0
Q9NPI1;Q8N1G2	0.042820817557	0.042820817557	1
Q9Y2E5;O00754	9.43634068492e-06	0.023656334131903937	6
Q96G23;Q6ZMG9	6.60543847944e-05	0.0019477243684253875	8
Q9H1E5;Q9Y320	Null	Null	0
O43683;Q2NKX8	0.00644030251746	0.022981850739540833	12
Q8IXW5;Q9NYV6	0.0499607057562	0.0499607057562	2
Q96H78;Q9NZJ7	Null	Null	0
Q53FV1;Q8N138;Q9P0S3	7.48585863061e-08	0.0074459996099419	25
Q9BRV8;Q9NVK5	Null	Null	0
Q8WWP7;Q8N5M9	Null	Null	0
Q16526;Q9BTE6;Q9HCJ3	Null	Null	0
Q8NEL9;P11217	0.016202196956	0.0330822377178	2
O43865;Q96HN2	0.00011766791443	0.0051154307804512494	4
O75676;Q8TD19	0.00973795623687	0.029850117358235	2
O15063;Q7Z5Y7;Q9Y2K2	Null	Null	0
P39060;Q05707;Q9BXX0;O43405	0.00280924957789	0.012010584855345	10
P21128;Q15782	0.0437833735399	0.0437833735399	3
Q96F86;Q96JJ3	0.0499622784796	0.0499622784796	1
Q96F86;Q9NPI6	1.57272344749e-05	0.013324661391289655	9
P27037;Q04771	0.000487891352516	0.023324934340738155	13
Q9UBF6;Q13620;Q13619	1.1583024426e-05	0.009998902639649795	19
P78317;Q9HAN9	0.0441674382201	0.0441674382201	1
Q9UNL4;Q8WYH8;Q6IE81;P55201;Q8WYB5;Q92794;Q9ULD4	1.32272699731e-13	0.003808659269551312	46
Q15361;Q86WJ1	Null	Null	0
Q8WUH6;Q9Y5Q0	Null	Null	0
Q86UW9;A0A087WVE9	Null	Null	0
Q3ZAQ7;Q8N511	Null	Null	0
Q9Y324;O15213	0.00278372050205	0.021913935336412498	4
O60682;P15923	Null	Null	0
Q8WVV5;O75078	Null	Null	0
Q7Z2K6;Q96N66	Null	Null	0
P01859;P01857;P01834	7.07725551369e-05	0.010894727137773546	20
Q8N4C7;P60880;P63027;Q9BV40	9.87179342397e-07	0.008701327073015349	49
Q9NY61;Q9H6Y2	Null	Null	0
Q9Y5K3;P49585	2.04996366603e-06	0.00678546319452842	12
A8MTY0;Q96ME7	Null	Null	0
Q2NKJ3;Q86WV5	4.71817034246e-06	0.00961320058532995	11
P68363;Q15555	0.0245560334596	0.0245560334596	1
Q8N823;Q96ME7	Null	Null	0
Q13416;O43913	9.43634068492e-06	0.006812219103208735	29
Q3MJ16;Q86XP0	2.33695857928e-05	0.0038393686034309967	33
Q9BZL6;Q15139	0.000465068423701	0.011366823273346312	16
Q96MX3;Q96ME7	Null	Null	0
Q02487;Q86SJ6	0.00115456111528	0.025989700247382858	7
Q9BYJ1;O75342	1.57272344749e-05	0.01718511075158168	41
Q969V6;Q9NPI1	Null	Null	0
Q5JPH6;Q96CM8;Q6JQN1	0.00311635423422	0.00311635423422	1
Q9UHB9;P09132	3.15694404569e-05	0.005424660709371381	5
P35610;Q9H6U8	0.00768338120063	0.0304199591840325	4
Q6NS38;Q96P11	0.011043945483	0.0180125423614	2
Q9NW13;Q15427	Null	Null	0
P48729;Q5JTW2;Q8TC44;Q96L34	0.000171165698878	0.0268853657666756	5
Q15633;Q9C0C9;Q9HAN9	0.0425860079769	0.0425860079769	1
Q9BTW9;Q9BUN5	0.0395099584478	0.04647712332006667	3
Q9BQA9;P56937	0.0390530378161	0.0443699206839	2
Q14642;Q96I34	Null	Null	0
Q9NVR0;Q8WVZ9;Q86V97	0.000722235244604	0.007026877566473499	4
Q8WWN8;Q9NYT0	Null	Null	0
Q96CK0;P17019	Null	Null	0
Q9NWT6;Q6GQQ9	0.0115566806477	0.02242520485183333	3
Q9H902;Q06136;Q8NHH9	3.14544689497e-06	0.03747013613639874	4
Q8TF47;Q96ME7	Null	Null	0
Q9HBE1;O15156	Null	Null	0
Q92854;Q9H2E6	0.000188726813698	0.013724783326472	4
Q9UEG4;Q8NCP5	Null	Null	0
Q6ZT21;Q92545	Null	Null	0
Q04759;Q9H4E7	Null	Null	0
Q9H813;Q9BXB1	Null	Null	0
Q86U06;Q92879;Q8IUH3;O60506	0.0183363887563	0.0263009560638	2
P09651;Q86V81	0.0466314599144	0.0466314599144	1
Q5SVQ8;Q96ME7	Null	Null	0
P48681;P14136	0.00500921991124	0.005311634116404999	2
Q08J23;Q99986	0.0499607057562	0.049960705756200006	3
Q969F1;Q9Y5Q8	0.000511135120433	0.0085645679976405	12
O75820;Q96ME7	Null	Null	0
Q7Z5J4;Q9NPI1	0.0499622784796	0.0499622784796	4
Q8NAF0;Q96ME7	Null	Null	0
P57721;Q8N4J0	0.0412213527178	0.0412213527178	1
P23527;P58876	0.000880254398195	0.01111840381079781	89
Q96ME7;Q9UEG4	Null	Null	0
Q15020;Q969L4;Q96GM8	0.000797992530023	0.0008609111718135	2
Q6ZN06;Q96ME7	Null	Null	0
Q9NU22;Q14527	Null	Null	0
Q3T8J9;Q9H9B1	Null	Null	0
Q8TF39;Q63HK3	Null	Null	0
Q96MV1;Q9NWH2	Null	Null	0
Q96LW1;Q96ME7	Null	Null	0
P52732;Q14807	0.00242199410913	0.028858164658449165	12
Q8N2K0;Q96A25	Null	Null	0
Q96S53;P49760;Q69YN4	Null	Null	0
P16415;P08047	0.0499607057562	0.0499607057562	4
Q2M2Z5;Q8NFJ9	0.00447779197975	0.023511774073683333	3
Q9HAP2;O14867	Null	Null	0
P62987;P0CG47;P62979	1.58430870489e-09	0.004445743506323836	475
P57078;Q14680	0.0499622784796	0.0499622784796	1
Q96NU0;O60487	Null	Null	0
Q96GM8;Q9HAN9	0.0441674382201	0.04706485834985	2
Q6NUT3;Q8WVP7	0.0499622784796	0.0499622784796	12
A0PK00;O14524	0.0309134520838	0.0309134520838	1
Q5VYS8;Q9NPI1	Null	Null	0
P61106;Q6IQ22	Null	Null	0
Q9UBQ6;Q8NAT1	0.0477254774374	0.04880936155975	2
Q9Y6Q3;Q96ME7	Null	Null	0
Q8NCC3;Q9HAT2	Null	Null	0
Q96K58;Q96ME7	Null	Null	0
Q14119;Q9HBE1	Null	Null	0
Q9Y6M4;P78368	0.000167413699393	0.0002192921658535	2
Q0VDF9;O60502	Null	Null	0
Q9NSC2;Q9Y467;Q8NCA9	Null	Null	0
Q9BXA9;Q9Y467	Null	Null	0
Q99676;Q96ME7	Null	Null	0
Q7L5L3;Q2TAA5	0.0249811392398	0.0249811392398	1
Q8ND76;Q9Y6M4	0.0445560375263	0.0445560375263	1
Q96GG9;Q9NV88	Null	Null	0
P98177;Q9BRL6;O75494;P30307;Q9Y2U5	0.0315036000274	0.04023009752285	4
A6NFN3;O94829	Null	Null	0
Q66K89;Q96JB3	Null	Null	0
Q8N567;Q13242	0.0499607057562	0.0499607057562	1
P43026;P05120	0.0499622784796	0.049962278479600046	37
P12109;P12110	9.43634068492e-06	0.012304031926085132	89
Q05397;Q9NVD7	0.000723121686171	0.027334134132272626	8
P30520;O95747	0.0499607057562	0.0499607057562	1
Q9NUQ6;Q9BQ04	0.0264493103482	0.03436732644945	2
Q92833;Q16576	4.17185588175e-05	0.011240909300751875	4
Q6ZN18;Q08050	Null	Null	0
Q9UII5;Q96ME7	Null	Null	0
Q6PJF5;Q96CP7;O60779	Null	Null	0
P26640;P49589;P26641	0.0003673082017	0.009085247930566667	6
Q8N8R3;Q5SVS4	Null	Null	0
Q9Y6L7;O43897	0.000122672428904	0.0214889068246862	10
Q9BS31;Q02086	Null	Null	0
Q9H609;Q9NUA8	Null	Null	0
P49759;P21127;Q8IUH3	Null	Null	0
Q8TAE8;Q9Y606	0.0499622784796	0.0499622784796	1
Q8N344;Q8N108	Null	Null	0
Q8N4L2;Q86T03	0.000359822569801	0.0047837650010672	5
Q9NWW5;Q9HD20	Null	Null	0
Q08499;P27815	0.000328881305345	0.007987103496879727	11
Q2TAL8;O60942	Null	Null	0
P17098;Q8NCP5	Null	Null	0
Q9P1Z0;Q9ULJ3	Null	Null	0
P10155;Q8IUH3	Null	Null	0
Q8NHQ9;Q9Y2R4	0.0264493103482	0.028162671936666665	3
Q7Z5N4;Q58EX2	1.57272344749e-06	0.0119476654858755	5
Q7Z6B7;Q8TDN4	Null	Null	0
P81408;Q6ZT21	Null	Null	0
Q7Z7A3;P49366;Q9UJK0	0.0284942180542	0.0284942180542	1
Q9BQI5;P53680	0.0074751545459	0.023769917510542856	7
Q9NV72;Q96ME7	Null	Null	0
P52746;Q63HK3	Null	Null	0
P49760;Q96QD9	Null	Null	0
Q9NWS6;Q66K14	Null	Null	0
Q8IYS0;Q3KR37	0.0142677471156	0.031468308916080004	5
Q9NZJ4;P45983;P45984	0.000107213255293	0.008049195264515523	141
Q96F44;O14556	Null	Null	0
P29372;Q9BVS4	Null	Null	0
Q96GX9;Q9UKB3	Null	Null	0
Q9UL40;Q9H6Y2	Null	Null	0
Q9H6T0;Q2TAL8	Null	Null	0
Q8NBT0;Q8TC44;P48729;Q8TCU4;Q8TEP8;Q96GE4;Q96PY6;P48730;Q86XR8;Q9BQI6;Q9BTV5;O43303	1.15624441814e-13	0.006491119309169861	45
Q5TCQ9;Q86UL8	0.00242797696605	0.026194341361125	2
Q7KZF4;Q9P265	Null	Null	0
Q99986;P49674	0.0499607057562	0.049960705756200006	3
Q96B02;Q96JN0	0.00827422348916	0.009106589785893333	3
Q9H3U5;Q8NC44	Null	Null	0
Q14865;Q9UHJ3;Q96K83;Q92618;O75362;Q9ULD9;Q8N680	0.000423922863104	0.000851615273717	2
Q96CS4;Q96ME7	Null	Null	0
P81133;A0A087WVE9	0.0053818596373	0.022836992939766664	3
Q9H4L7;Q9NZC9	0.0499622784796	0.0499622784796	2
Q15058;Q99661	Null	Null	0
Q9NQ31;Q17RS7	0.0151138916276	0.0151138916276	1
Q6RW13;Q8TBB6	0.0260918872354	0.0260918872354	1
Q9ULQ1;Q9BZC7	Null	Null	0
Q8NCK3;Q96ME7	Null	Null	0
Q13188;Q8IY67	0.0499607057562	0.0499607057562	1
Q9UII5;Q6DD87;O43167;Q9NW07;P58317;Q8NAF0;Q9HBE1;Q9UEG4;Q92610;P17097;Q8N0Y2;A6NFI3;Q8N1G0;Q15776	3.39269016393e-06	0.008155290782377223	18
Q14669;Q2TAK8	Null	Null	0
P17706;Q16186	Null	Null	0
Q9BSF8;Q13098	Null	Null	0
Q13595;Q9NW13	Null	Null	0
Q96JX3;Q5K4L6	Null	Null	0
Q13422;Q9P0T4	Null	Null	0
Q06587;Q99496;Q86SE9;Q3KNV8	2.57352903432e-08	0.005605908161435552	30
Q9BRR0;Q8N2I9	Null	Null	0
Q13615;O60551	Null	Null	0
P30519;Q9NWW5	Null	Null	0
Q08AN1;Q96ME7	Null	Null	0
Q2TAL8;P32519;Q8IVW6;Q8WUU5	Null	Null	0
Q8N972;Q96ME7	Null	Null	0
P49366;Q9H3L0	0.0499607057562	0.0499607057562	1
P41229;Q9UGL1	0.0011889789263	0.013252082313210001	5
Q8IVQ6;Q9NUE0	0.00749129667061	0.011953212572495	4
O60287;Q15572	Null	Null	0
Q8IWS0;A4D1E9	0.0499622784796	0.0499622784796	2
P61812;P58166	0.000487891352516	0.018079956443128667	3
O14646;Q9HAN9	0.0441674382201	0.0441674382201	1
P07305;P22492;P16402;P16403	9.33257781678e-09	0.0091461661988488	53
Q96D98;Q8N6I1	Null	Null	0
Q9NWH9;P49760	Null	Null	0
Q03936;Q96ME7	Null	Null	0
Q9HAZ1;Q9UHX1	0.0499622784796	0.0499622784796	4
P48029;O75387	0.0365957501426	0.0428664590402	3
O95273;Q96K80	Null	Null	0
Q8IWA5;Q5T3U5	Null	Null	0
Q8TAU3;Q96ME7	Null	Null	0
O14757;Q9HC98	0.0496868035517	0.049869405021366664	3
Q9BQL6;Q96AC1	0.0023779578526	0.029844898838585713	7
O60812;Q9Y3B4	0.0011815990571	0.0011815990571	1
Q2TAA5;Q96G23	0.0249811392398	0.0249811392398	1
O43896;O60333;O75037	1.09792593249e-05	0.016002660252889343	19
Q3KP31;Q96ME7	Null	Null	0
Q9BQB6;Q9BUM1	0.0238710069055	0.03293814154163333	3
Q96E39;Q15427	0.0011815990571	0.0011815990571	1
Q9NXB0;Q96JN8;O95684	0.0042319138749	0.027194120041866665	3
Q99576;O75676	Null	Null	0
Q9NV96;Q3MIR4	0.00396326308767	0.017290039151168	5
Q6N075;O60779;Q96A54	Null	Null	0
Q96LL9;O95169	Null	Null	0
Q1KMD3;Q8TDD1	Null	Null	0
Q15942;Q15654;Q93052	0.00155893005982	0.011468487080052	5
Q02127;O43674	0.0378722612598	0.0378722612598	1
Q5T6F2;Q96LM6	Null	Null	0
Q9HCF4;Q14527	Null	Null	0
Q99615;P26641	Null	Null	0
O75976;Q9Y6X5	Null	Null	0
Q8WWF3;Q96GQ5	Null	Null	0
Q6IQ21;Q96ME7	Null	Null	0
Q9BXU9;Q12798	Null	Null	0
Q9H7X3;Q8N0Y2	Null	Null	0
P61024;P33552	0.000523150727572	0.019341462767974497	16
O14681;Q86UL3	0.0313170727418	0.0313170727418	1
Q9Y467;P59923	Null	Null	0
Q6ZNG1;Q8IW36	Null	Null	0
Q9Y5W7;Q8WWZ7	0.000207599495068	0.01455870095340275	4
Q7Z628;Q96HA8	Null	Null	0
Q9UID6;Q9NXH9;Q8WVY7	Null	Null	0
Q9NRH2;Q00537	Null	Null	0
P51153;P61026;P61006;Q6IQ22;P61106	4.45654157867e-08	0.011431199594402731	32
Q12756;O60333;O43896	7.48585863061e-07	0.011586758285390795	51
O95905;Q96EK4	0.0499607057562	0.0499607057562	2
Q9UL36;Q96ME7	Null	Null	0
Q9BZ11;P98153;Q8NC67	Null	Null	0
Q9Y2K6;O95684	Null	Null	0
P61962;Q93009	0.0249811392398	0.037470922498	2
Q9UKT9;Q13422	Null	Null	0
Q96QT6;Q5TKA1	0.0499607057562	0.0499607057562	1
Q3LXA3;Q13867	Null	Null	0
Q9UI08;Q8WUP2;P50552	0.00096186035191	0.028437507878183332	9
Q9P2Y4;Q9H165	Null	Null	0
Q6ZNH5;Q9H9D4;Q96EG3	Null	Null	0
Q9NYS0;Q9NYR9	0.000213890388858	0.005563574725631085	24
Q5T7P3;Q6L8G4;Q6L8G8;Q9BYR3;Q9BYQ4;Q9BYQ3;P60331;Q8IUG1;Q07627;Q9BYQ0;P0C7H8;Q9BYR2;Q6L8G9;Q9BYQ6;P60409;P26371;Q5T7P2;O14633;Q701N4;Q5T753;Q5TA81;Q5T754;Q5TCM9;Q5TA78;Q5TA82;Q5T751;P49901;Q5T752;Q5TA76;Q5TA77;Q9BYR5;Q9BYR7;P60370;P59990;Q5TA79;P60410;P60411;Q9BQ66;Q9BYR9;Q5T5A8;Q6L8H2;Q8IUC1	1.13894307208e-75	0.002553986944897398	77
Q9P2K5;P0CB38	0.033127664593	0.0368092986152	2
Q9NQL9;O15353	0.0499622784796	0.0499622784796	2
Q5JPI9;Q92540	Null	Null	0
O15258;Q5BJH7	Null	Null	0
Q9ULW3;Q8IUF8	Null	Null	0
O14628;Q96ME7	Null	Null	0
Q8IVW6;Q9NX70	Null	Null	0
Q5FWF4;O75417	Null	Null	0
P01100;Q8N2I9	0.0101379574473	0.03850835735784999	6
O94955;Q9HBH0	Null	Null	0
Q9NNW5;Q9UDY4	Null	Null	0
Q8TF74;A6NGB9;O43516;O00401	3.91737834285e-09	0.009288408081613955	39
Q5FBB7;P62714	0.000911550510163	0.020124937615627152	13
Q9UHQ9;Q9BSJ5	Null	Null	0
O14829;P15259	Null	Null	0
Q8NC51;P04406	0.0386477252339	0.0386477252339	1
Q96EG3;Q9H9D4	Null	Null	0
A6NN14;O95409	Null	Null	0
Q9UBG0;Q5VV63	Null	Null	0
P26367;O75676	0.0273671931993	0.044358417315087495	8
Q9BRR3;Q12893	Null	Null	0
P61764;Q16555	0.0118735915791	0.018214812519349997	2
Q9HBE1;O43167;Q9H116;O95625	Null	Null	0
P32971;P41273	0.000434071671506	0.006214027039589	4
Q969S3;Q9Y6E0;Q99986	0.0499591330329	0.0499591330329	3
Q13610;Q96GQ7	Null	Null	0
Q96HR8;O95801	Null	Null	0
Q9H5I1;Q9H9B1	0.000225905995997	0.0055915938975095	4
Q15392;O14681	0.0250342065955	0.03424498988183333	3
P42696;Q8IUF8	Null	Null	0
P29373;P15090	0.0055221465688	0.0055221465688	1
P57076;Q01804	Null	Null	0
Q12899;Q6VN20	Null	Null	0
Q86VR8;P55058	Null	Null	0
Q8IZC7;Q96ME7	Null	Null	0
Q9UIU6;Q8N196;Q86UP3	0.0425860079769	0.0425860079769	1
P11801;P48730	Null	Null	0
A2RRD8;Q96ME7	Null	Null	0
Q9NXH8;Q8TED1	Null	Null	0
P57071;Q9HAN9	0.0441674382201	0.0441674382201	1
Q5JTW2;Q8N960	0.00447779197975	0.00447779197975	1
Q12800;Q9NZI7	Null	Null	0
Q14671;Q93062	Null	Null	0
Q9BW72;Q96E52	Null	Null	0
Q8N1G0;Q96JP5	0.0297485973676	0.0385519524221	4
Q8NCF5;Q9GZN1	Null	Null	0
Q9UPP1;Q8IY37	0.0247703942979	0.03235930917316667	3
O75674;O60784	Null	Null	0
Q8IUH4;Q9NYG2	Null	Null	0
O43542;P27707	0.0499607057562	0.0499607057562	4
P10070;Q9UMX1	3.163657377e-05	0.014196017604560152	66
O00400;Q8WVP7	0.00297852594012	0.04148483560257562	16
Q96K37;Q9HBR0	Null	Null	0
Q09328;Q86X52	0.0249811392398	0.04709374331922727	11
Q96DA0;P04745	Null	Null	0
Q7Z7E8;P49427;Q712K3	1.1583024426e-05	0.006167579733953375	8
Q9NY27;Q5MIZ7;P60510;Q6IN85	1.6286448089e-08	0.011302217195735537	7
P62750;Q969Q0	0.0011108069785	0.012426408677366541	26
P20336;Q96E17	0.00307152889294	0.021231085483446665	3
Q9ULH7;Q5JPI3	0.0140489166384	0.0140489166384	1
Q9BVM4;P59998	Null	Null	0
Q9P275;Q96GM8;Q9Y4C8	Null	Null	0
P22059;Q96JA3	0.00490180269002	0.00490180269002	1
Q9ULD5;Q63HK3	Null	Null	0
Q9Y2Y9;Q96SL8	Null	Null	0
Q9NYW8;Q02086	Null	Null	0
Q8IV63;Q9Y2W2	Null	Null	0
Q96AJ9;Q9UEU0	1.57272344749e-05	0.0013503830143964332	3
Q9Y2D1;P53567	0.000143117833721	0.000143117833721	1
Q6UXL0;Q8NC54	Null	Null	0
Q6PML9;P49069	0.0499607057562	0.0499607057562	1
O00170;P45984	Null	Null	0
P30613;O95747	0.0455575725285	0.04849351892143333	3
Q9H4H8;Q8WWK9	Null	Null	0
Q5VW36;Q8N4W6	Null	Null	0
Q7Z2K6;Q8TEQ8	Null	Null	0
Q96PU5;Q9HCE7	0.000434071671506	0.008752151853306625	8
Q8IWB1;B0FP48	0.00570418110654	0.012434434006313333	3
Q96N19;Q8NHS3	Null	Null	0
A2RTX5;Q15208	Null	Null	0
Q9BQ90;Q8TER5	Null	Null	0
P01024;Q5VTM1	0.0399698227838	0.044966050631799995	2
P50552;Q9UNA1;Q8N8S7	0.00255120834671	0.035541083655034	10
Q13510;P47929	0.0499622784798	0.0499622784798	4
Q96AY4;Q96GE4;O95835	0.0499591330329	0.0499591330329	1
Q96KP4;P26374	0.0412213527178	0.0412213527178	1
A1X283;Q5TCZ1	0.0083228524841	0.031497607885525	4
Q16363;Q16787	0.000320614317368	0.012356458824151784	23
P31327;Q9Y2S7	0.0325472731256	0.041874535877533335	3
Q8N6H7;Q9BUL8	Null	Null	0
Q15528;Q8TDN4	Null	Null	0
Q6N075;Q96A54	Null	Null	0
P28290;Q9UQC2;O94921;Q9UK80	Null	Null	0
P50452;P35237	0.000122672428904	0.000122672428904	1
Q9BYW2;Q13535	0.0140444203861	0.035190245868175	8
Q9BVG9;Q96N66	0.00045386195566	0.02242097486804	4
Q7L8W6;Q9NVN8	Null	Null	0
Q93052;Q13642	0.0499607057562	0.0499614921179	2
O75506;O75496;Q14738	0.0140054463721	0.025990008592366665	3
Q9UQ49;Q99519	1.56444595566e-05	0.010927356245599486	15
P09110;Q2T9J0	3.30271923972e-05	0.01660344466180344	5
O60337;Q5H8A4	0.038302627865	0.044132453172299996	2
Q96B77;O60427	0.0276072562975	0.0276072562975	2
Q8TEY7;Q9Y2K6	0.0267677530762	0.0267677530762	1
Q14571;Q14573	7.07725551369e-05	0.005443890847401273	91
P20020;P23634	8.64997896118e-05	0.006599752891853083	22
Q9NXH9;Q9UID6	Null	Null	0
Q15678;Q7Z5J4	0.0396083163792	0.04789148605952	5
P58317;Q9UEG4;Q9H5H4;P49711;P57071;Q96PQ6;Q96JP5;Q96ME7;Q6NSZ9	0.0110564819772	0.030842914000633336	12
Q9BSR8;Q9GZM5	Null	Null	0
Q86W74;Q6UWD8	Null	Null	0
O75132;P27540	0.0499607057562	0.0499607057562	2
Q6ZN30;Q96SL8	Null	Null	0
O00762;Q96QU8	Null	Null	0
P49674;Q9NPI1	Null	Null	0
Q8NBT0;Q8TC44	0.00447779197975	0.00447779197975	1
Q9P0U3;Q9BX63	0.0499607057562	0.0499607057562	1
O43819;Q9UG56	Null	Null	0
Q9H0X9;Q9BZF1	0.000213890388858	0.00996988711448125	4
P0CJ78;Q92610	0.00521545970739	0.005715122630405	2
Q8NB50;Q96ME7	Null	Null	0
Q99640;P22059	Null	Null	0
Q9H0L4;O14981	Null	Null	0
Q9H5F2;O43593	0.0499622784796	0.0499622784796	1
O75935;Q5SW79	Null	Null	0
Q8NAV1;P55081	Null	Null	0
Q969E2;O15127	0.0386477252339	0.044304215495049995	2
Q9NQX1;Q96ME7	Null	Null	0
O15226;Q13242	0.0499607057562	0.0499607057562	1
Q96DC9;Q9BQ50	Null	Null	0
O75915;Q9H902	0.0499607057562	0.049960705756200006	3
Q16850;Q3KR37	0.0386477252339	0.038850381525	2
Q14651;P13797	0.0178346838945	0.0178346838945	1
Q8IYS2;Q96NU0	Null	Null	0
Q92508;Q2TAA5	0.0249811392398	0.04371699366965	4
O60573;A6NMX2	0.000399879579121	0.011175633009473308	13
Q92888;O15085	0.000610205851256	0.009101475225231	11
P51452;Q9UBC1	Null	Null	0
O75596;P09228;P01036;Q96DA0	0.00428539144115	0.00428539144115	1
P08842;Q2TAA5	0.0249811392398	0.02650510826045	2
Q01469;P43490	0.0441674382201	0.0441674382201	1
Q9Y3I1;Q06124	0.033127664593	0.04659441206824	5
Q99961;Q99963	0.000143117833721	0.007740122114055454	11
O60779;P47871	0.0433895309553	0.047679537662200004	3
Q6QAJ8;Q9NUH8	Null	Null	0
Q15131;Q8N1B3	0.0247703942979	0.0263997357895	2
Q9HBE1;O43167	Null	Null	0
P50336;O43920	0.0441674382201	0.04706485834985	2
Q8IXQ5;O43791;O14682	0.000684132620251	0.02076410222748775	4
Q96KQ4;Q13625	5.66180441095e-05	0.010251535671855874	12
P32314;P22670	0.0115566806477	0.021829555828899998	2
P49902;O43776	0.0418330928977	0.0418330928977	1
Q9H871;Q7L5Y9	1.57272344749e-05	0.0033897763804483	3
P63027;Q15836	1.57272344749e-05	0.0206738724156599	7
Q9BQ15;Q9NRY2	0.0023779578526	0.0023779578526	1
Q6ZMS4;O95409	Null	Null	0
P50443;Q08357	0.00424792603166	0.032505653106201536	13
Q14507;Q9HAT2	Null	Null	0
O00463;Q13114	0.000285076818586	0.0077348164222179406	17
Q8TF68;O43167;Q9H116	Null	Null	0
Q8NHV4;Q9P2S5	Null	Null	0
P54760;Q08345	Null	Null	0
Q9Y5N6;Q13416	2.35908517123e-05	0.005466373167163178	27
P55209;Q99733;Q96NT1	Null	Null	0
O15265;Q9NS73	0.0142252835825	0.0142252835825	1
Q9BWC9;P43363	Null	Null	0
Q9ULC4;Q9Y2G0	Null	Null	0
Q92604;Q9NRZ7	0.00045386195566	0.013241064571986668	3
Q12765;Q9BTE6	Null	Null	0
P31947;P47929	0.0498633432748	0.0498633432748	1
Q14534;O43174	0.0390530378161	0.0390530378161	1
Q14151;Q9HAN9	0.0441674382201	0.0441674382201	1
Q5U5X0;O14561	Null	Null	0
P26045;Q96NE9	Null	Null	0
Q5JTW2;Q8NBT0	0.00447779197975	0.00517487155942	2
A6ND36;Q9NYL2	0.00347940458801	0.00347940458801	1
Q53HV7;Q9NZ81	Null	Null	0
Q8N4V1;Q9P0I2	0.0178346838945	0.0239116872956	3
A0AV96;Q8TD10;Q96BR9	Null	Null	0
Q99808;Q9UGH3;P04920	0.0232154442196	0.03610355391096	5
Q9H6Y2;P49427	Null	Null	0
Q8TB22;Q8WUY1	Null	Null	0
Q8N5Y2;Q68DK7	9.43634068492e-06	0.005537559258594974	3
Q9P227;Q8WUY9	Null	Null	0
A6NFI3;Q96ME7	Null	Null	0
Q6W2J9;Q2TAL8	0.00369904554849	0.04103038884049875	8
Q9UJM3;Q9NYL2;O94921	Null	Null	0
P11362;Q9HCP0	0.0176523251635	0.041776937986814276	7
Q9H0W8;Q9H0C1	Null	Null	0
P49753;Q9Y2Q3	0.00233549431952	0.015761199783006666	3
Q5JVL4;Q96CS2	Null	Null	0
Q8NCD3;Q9H3R5	0.000122672428904	0.014168665538376802	5
Q96D09;Q96BW1	Null	Null	0
A6NFY7;O14561	0.0441674382201	0.0441674382201	1
Q5BKT4;Q96K19	0.0499622784796	0.0499622784796	1
Q9UBX0;P31273	0.0249811392398	0.037470922498	2
Q99759;Q9Y3S1;Q9UQC2;Q9NXD2;Q9Y2K2;Q7Z6B7	0.0499544148625	0.0499544148625	1
P17026;O43167;Q96ME7;Q96JP5;P57071	Null	Null	0
Q13608;Q13371	0.0499607057562	0.0499607057562	1
